Affx-92047866A	Affx-92047866A.1	Affx-92047866B	Affx-92047866B.1
1239.64	2092.65	1516.05	7224.15
1156.88	1886.26	1247.8	5242.56
1257.2	1689.74	1466.49	8341.77
1440.35	2048.0	2069.01	7306.12
1005.46	1757.18	1580.25	8299.48
1109.64	1881.85	1399.38	7409.82
1115.59	2055.22	1489.18	7672.54
1292.38	2041.95	1389.0	6190.76
915.76	1824.16	1439.94	8637.89
1171.47	1966.48	1539.34	7263.34
1074.92	1919.55	1555.39	8594.62
1478.69	1909.93	1681.43	5786.85
1056.87	3162.16	1432.19	1641.56
1126.88	1836.12	1337.6	7530.44
1130.24	1967.3	1459.66	7033.58
1170.71	1957.41	1785.29	5526.21
1105.19	1906.97	1246.65	7242.66
1161.31	1910.47	1278.52	6400.83
1472.31	1899.94	1756.2	8944.42
1196.06	1697.64	1060.0	10160.72
1207.35	1568.46	1738.79	6619.65
1063.26	1778.28	1593.26	5996.68
1255.3	2000.86	1542.84	7708.95
1193.27	1909.38	1233.03	6215.02
1104.98	1902.95	1354.67	7989.06
695.92	1555.81	1280.05	5338.58
1281.77	2010.65	1475.08	6507.66
1090.8	1851.75	1309.78	7746.12
1155.23	1895.59	1338.43	7253.14
966.18	1762.39	1128.13	6823.63
1220.85	1928.67	1237.8	7874.29
1380.28	1755.75	1751.28	6515.18
984.06	2108.91	1357.57	7958.69
1193.14	1741.43	1471.66	7699.46
1135.08	2513.04	1617.16	2497.23
1233.7	1837.19	1609.77	7774.07
1428.37	2033.4	1680.38	5016.92
1033.31	1899.55	1591.85	7823.39
1045.89	2150.96	1492.62	6806.66
1196.6	2017.38	1191.95	6356.85
1120.51	1823.43	1186.39	7848.42
1215.55	2094.95	1086.11	5804.68
1372.68	2065.7	1322.2	7924.94
1381.97	1662.39	1530.9	4071.75
1304.25	1878.15	1653.34	4086.3
1074.68	1565.84	1316.8	4053.57
1352.22	1367.0	1900.81	3651.87
1387.27	1899.01	1672.01	4731.82
1417.14	1539.84	1579.65	4148.72
1320.76	1786.22	2147.97	4424.79
1535.79	7316.06	2002.37	5193.41
1361.98	1797.15	1949.27	4066.34
1093.69	1782.68	1582.16	4056.05
1348.51	1794.38	1432.04	4824.61
1406.38	1957.72	1704.51	4122.7
1241.06	2091.74	1597.12	3805.92
1290.75	2195.04	1866.84	4205.11
1616.29	1798.11	1742.78	5048.23
1419.43	2115.71	1929.11	4459.91
1152.8	1834.4	1469.28	3940.8
1185.0	2260.75	1176.45	1483.67
1441.18	1793.36	1614.93	4153.22
1250.13	1327.18	1397.06	3545.38
1284.18	1807.02	1958.76	4059.94
1431.85	1916.15	1945.04	4577.59
1277.58	1613.92	1839.42	4453.33
1367.72	1624.38	1471.71	4447.39
1335.74	1536.55	1517.24	3869.1
1550.99	1794.04	2305.54	4745.06
1455.32	1786.24	1873.41	4875.04
946.66	1632.99	1258.2	4152.29
1293.57	1668.54	1535.64	3814.33
1385.21	1774.68	1562.41	4345.72
1230.24	1632.13	1550.9	4281.64
1274.51	2909.82	1817.07	1247.93
1335.89	1680.3	1803.15	5044.61
1150.55	1721.86	1595.73	4654.39
1095.01	1948.48	1787.68	4904.85
1334.15	1906.56	1649.63	4732.7
1152.75	1724.44	1499.69	4216.94
1098.13	1725.22	1659.89	4146.3
1458.26	1797.24	1468.78	5083.9
1506.21	1743.5	1645.43	4409.91
1676.16	2097.86	1927.86	4043.83
1179.71	2015.83	1781.78	5108.73
1371.92	1764.75	1748.43	3875.71
1317.29	1763.43	1762.46	5205.37
1260.67	1668.68	1574.65	4408.52
1371.35	1867.8	1478.05	4136.56
1553.69	1928.44	1665.42	3935.92
1411.03	1790.44	1841.02	4825.74
1454.65	1921.78	1602.28	4261.44
951.03	1593.81	810.92	2568.75
1202.34	1510.38	1778.97	2951.76
1138.16	1949.44	2076.96	4633.09
1161.33	1457.16	1508.31	4134.36
1314.61	1803.45	1314.61	4868.82
1253.61	1631.92	1245.91	4491.62
1467.3	1905.44	1802.21	3976.57
1349.09	1938.46	1775.72	4623.05
1354.27	1776.35	1492.96	6544.92
1267.37	1699.52	1553.49	6280.7
1226.72	1770.05	1416.58	4807.56
1275.48	1606.52	1575.41	4598.89
1293.25	1888.46	1407.35	5859.66
1228.59	1969.19	1436.78	5029.63
1487.52	1792.39	1795.9	4127.68
1508.74	1843.02	1713.11	4768.45
1301.99	1704.67	1726.18	5050.86
1502.34	1972.49	1916.56	7023.74
1175.05	1805.72	1327.29	6518.84
1463.99	1774.75	1527.38	6178.83
1189.45	1743.47	1361.09	5312.04
1121.61	1779.23	1191.34	8429.48
1298.62	1554.56	1354.71	5886.33
1083.56	1858.32	1240.68	4450.19
1158.41	1619.24	1361.27	4196.33
1241.62	1613.67	1657.34	4670.83
1198.46	1739.47	1297.72	7425.74
1287.2	1735.38	1650.69	5165.88
1255.35	1771.01	1609.02	6387.34
1369.6	1654.58	1904.41	5784.64
1275.34	1939.79	1445.26	6549.55
1164.1	1848.32	1405.28	6525.62
1088.82	1848.19	1425.6	5747.91
1220.07	1815.58	1270.6	4626.76
1266.37	1639.2	1373.99	6145.48
1174.35	1672.9	1122.45	5655.86
1186.78	1712.3	1434.53	6568.41
1332.7	1662.29	1500.11	6727.86
1326.63	1658.66	1464.81	5456.18
1374.65	1799.31	1641.59	5319.47
1425.4	1893.69	1702.05	7293.01
1432.48	1686.01	1545.55	6578.38
1143.18	1675.88	1463.85	6640.1
1305.11	1650.33	1536.7	4766.03
1103.64	1791.85	1054.35	6660.21
1274.37	1677.39	1595.52	6402.36
1280.95	1822.1	1472.29	5378.54
1322.82	1742.53	1537.87	5376.38
1290.02	1571.23	1624.34	6951.57
1250.23	1570.57	1487.17	6150.61
1296.91	1710.03	1505.49	5521.9
1364.27	1638.98	1693.62	4920.22
1437.78	1856.3	1791.63	6123.59
1190.85	1862.47	1495.43	7444.12
1356.77	1861.0	1484.61	7622.37
1213.7	1495.1	1646.28	7893.45
1181.75	1635.05	1373.65	6309.04
1343.9	1818.98	1665.5	9007.35
1295.35	1924.91	1763.47	7616.02
1229.9	1616.16	1614.76	6252.47
1379.22	1558.86	1530.81	5917.07
1315.17	1802.16	1442.27	6593.37
1277.35	1477.33	1365.54	5795.0
1476.01	1889.32	2065.25	5587.9
1339.41	1763.61	1728.82	6934.7
1354.18	2142.54	1594.32	9286.37
1235.04	1899.88	1377.76	6396.35
1283.47	1964.45	1594.54	6649.89
1245.69	1578.52	1249.61	9730.22
1380.99	1851.52	1392.48	6911.42
1330.14	1694.78	1427.61	6050.94
1251.41	1509.18	1407.04	7245.9
1190.04	1628.44	1505.67	6028.17
1388.34	1713.24	1953.04	4706.11
1589.75	1643.1	1742.02	9666.32
1558.02	1882.67	1784.74	7608.15
1289.88	1837.7	1682.29	6402.6
1240.6	1744.5	1699.72	7278.92
1263.06	1953.73	1537.39	9476.52
1320.23	1723.65	1293.91	8510.56
1267.72	1546.5	1406.14	5867.31
1382.7	1735.04	1645.37	6902.11
1274.47	1773.42	1394.18	6077.1
1354.07	2111.69	1311.94	5553.98
1295.18	1646.29	1397.1	6848.44
1377.15	2057.16	1878.81	7605.9
1407.93	2101.93	1547.39	7176.35
1438.09	2031.32	1626.86	8723.62
1440.77	1718.1	1627.17	8926.05
1433.95	1628.96	1600.58	5554.12
1200.05	1896.79	1218.28	7822.7
1244.97	1918.27	1453.84	7384.75
1269.79	1745.03	1437.63	5239.68
1223.71	1885.82	1035.5	10834.08
1331.27	1973.65	1545.3	6749.77
1355.26	2048.39	1673.81	8076.24
1243.96	1608.89	1533.94	6671.23
1383.82	1804.7	1356.86	6873.47
1271.37	1840.61	1341.46	6788.91
1333.18	1714.05	1580.78	7175.88
1169.06	2001.0	1240.39	1178.93
1201.92	1456.82	1282.18	5140.16
1180.59	1694.27	1323.44	6517.86
873.49	1764.86	1161.76	4692.59
1510.89	1544.07	1616.93	6436.21
1394.22	1645.44	1499.86	4804.28
1248.39	1717.74	1466.86	5877.98
1285.43	1753.54	1964.33	4205.18
1208.77	1394.4	1550.28	3915.44
879.64	1536.99	1038.23	5280.95
1529.22	1763.23	1846.49	7746.36
1149.05	1801.46	1575.88	5766.75
1286.94	1599.05	1287.85	6064.74
1220.4	1802.97	1557.17	5825.4
1299.82	1762.06	1390.0	6662.92
1232.13	1729.79	1579.51	5108.24
1254.68	1581.82	1315.25	6070.2
1185.13	1527.15	1310.37	4016.24
1241.83	1442.25	1379.52	4266.13
1124.43	1614.64	1534.63	4702.45
1131.79	1328.33	1180.35	5114.44
1226.94	1482.12	1488.12	5505.97
1304.09	1466.51	1582.73	6406.56
1415.11	1702.1	1690.95	7426.37
1299.6	2002.11	1479.92	7190.01
1119.68	1643.51	1296.56	5983.67
1270.84	1506.55	1607.2	5375.32
1276.41	1841.39	1682.8	6670.64
1322.45	1797.55	1689.78	4700.68
1155.75	1566.24	1421.31	4890.79
1219.95	1734.89	1571.09	5019.15
1042.46	1511.27	1347.82	4879.73
979.81	1423.53	878.34	4245.65
1255.75	1488.29	1643.71	4390.39
1390.3	1706.6	1778.42	9163.59
1255.78	1485.24	1296.08	6019.87
1410.87	1616.15	1729.95	5597.47
1234.39	1552.57	1692.16	5981.29
1262.96	1598.34	1563.72	7466.55
1270.1	1575.7	1245.16	4551.88
1422.6	1702.93	1527.81	5366.32
1188.03	1561.05	1517.03	4213.3
1192.46	1596.65	1477.83	6062.88
1113.44	1588.71	1137.34	3617.32
1362.1	1638.89	2027.9	5026.32
1328.52	1671.99	1695.61	5273.76
1370.6	1552.36	1513.71	6309.66
1337.05	1987.7	1543.09	6458.74
1349.93	1796.28	1680.04	6633.16
1193.68	1537.14	1268.47	4402.73
1348.73	1562.74	1253.44	5052.11
1194.76	1529.77	1464.15	5509.39
1206.27	1804.83	1434.99	5284.17
1331.73	1788.36	1450.1	3891.92
1210.47	1730.8	1099.23	4636.26
1202.49	1754.73	1774.73	5619.14
1157.11	1546.17	1593.39	4594.07
1431.94	1535.87	1690.36	6982.2
1280.81	1772.07	1845.06	9923.93
1387.63	1670.52	1709.13	9912.54
1259.72	1872.14	1665.81	5736.18
1274.21	1571.75	1422.18	6788.61
1233.35	1469.56	1502.47	4804.01
1356.97	1945.45	1468.3	6647.03
1279.22	1733.74	1562.33	4787.08
1256.99	1465.24	1327.9	5269.64
1384.0	1559.46	1351.28	4227.66
1398.79	1666.02	1995.47	5337.68
1378.67	1582.72	1468.18	8774.69
1364.65	1822.22	1728.71	5954.55
1438.38	1816.89	1455.14	6110.03
1416.76	1811.82	1646.24	6916.73
1382.29	1562.55	1681.17	8122.86
1307.43	1622.83	1634.14	5236.0
1401.68	1500.13	1600.97	5505.12
1248.85	1515.55	1622.64	4830.84
1080.04	2361.27	1263.19	1304.89
1267.44	1609.69	1597.86	6766.22
1132.43	1540.08	1309.37	5825.93
1740.74	6631.24	818.85	802.23
1446.06	1711.4	2133.69	9273.25
1297.02	1544.89	1555.31	7961.66
1279.28	1745.97	1486.22	5986.71
1356.18	1577.58	1535.13	8437.59
1256.69	1786.55	1515.99	4722.68
1345.44	1612.56	1630.22	6759.22
1261.27	1663.28	1262.03	4948.64
1470.74	1554.05	1473.55	6612.58
1391.69	1650.99	1502.48	5775.44
1266.44	1470.01	1324.49	8291.62
1217.43	1456.84	1331.79	4459.0
1464.86	1891.42	1687.54	5846.52
1611.83	2236.73	2342.36	7751.34
1285.32	1681.18	1391.62	4414.04
1279.48	1556.95	1597.78	3703.81
1433.8	1908.98	1644.01	6447.58
1262.68	2752.91	1629.45	1398.55
1381.41	1867.21	2009.21	7091.66
1450.49	1876.65	1810.7	5757.88
1305.29	1493.65	1358.65	6230.78
1203.76	2026.57	1766.68	5704.27
1340.29	1587.62	1386.32	4889.39
1156.44	1593.35	1166.2	5997.03
1170.58	1665.54	1556.36	5136.25
1124.39	1475.76	1387.2	5967.68
1615.74	2199.99	1453.91	5949.04
1405.37	1733.79	1611.27	7188.69
1387.73	1809.09	1546.04	5195.95
1310.25	1684.79	1647.3	6674.57
1398.2	1569.96	1874.74	7497.0
1426.82	1478.23	1713.41	5651.22
1408.89	1927.8	1435.29	5114.44
1273.14	1825.33	1809.28	5229.26
1154.66	1804.91	1625.41	6802.67
1313.2	1691.83	1520.05	5544.24
1614.21	1692.45	1784.72	5896.41
1375.2	1750.07	1588.0	7569.29
1435.33	1630.5	1999.18	4995.28
1570.29	2508.1	1770.98	1369.03
1448.95	1275.39	1671.35	5180.16
1157.47	1501.22	1496.75	7575.16
1379.68	1720.94	1471.76	4748.88
1216.33	1838.03	1611.73	7705.64
1337.68	1738.15	1346.16	5387.37
1811.02	6068.21	1036.93	879.19
1398.62	1861.26	2017.14	6704.33
1381.45	1987.14	1756.15	7043.74
1472.13	1913.32	1733.55	6779.01
1416.68	1813.57	2173.78	6244.08
1338.67	1954.72	1398.42	8383.21
1864.03	6470.3	1173.26	1228.41
1165.45	1470.15	1387.77	5785.9
1434.64	1787.52	1587.63	5764.24
1339.04	1547.38	1677.33	4410.95
1318.74	1976.56	1577.37	9495.02
1377.66	1743.96	1698.49	5518.16
1213.11	1805.0	1607.96	6024.24
1428.57	1792.66	1717.17	6865.56
1434.25	1908.3	1674.33	8118.46
1192.83	1620.55	1219.97	4807.38
1450.21	1869.1	1502.6	7357.19
1479.5	1877.73	1616.18	6338.85
1265.31	1730.92	1794.52	6196.56
1472.34	1816.62	1753.17	9603.31
1381.97	1533.05	1694.95	4922.8
1301.76	1877.63	1342.21	7417.17
1324.62	1510.43	1619.29	5513.76
1865.29	2200.52	2366.41	8628.6
1505.78	1995.06	2008.89	8768.9
1478.82	1839.35	2122.45	7008.78
1724.8	2127.42	2518.2	8272.38
1418.4	1921.19	1919.26	10806.12
1611.93	1775.83	2219.22	6812.71
1505.81	1718.89	2036.12	9026.61
1384.78	1868.55	2149.83	8622.62
1043.97	1894.28	1352.94	4884.3
1215.52	1566.47	1690.86	6878.56
1300.86	1730.56	1904.87	7843.38
1697.03	2230.36	2438.15	9138.55
1460.76	2113.44	2492.69	9331.34
1548.3	2230.71	2627.06	11752.54
1634.03	1857.94	2266.17	8578.15
1550.39	2027.97	2373.84	8499.5
1390.81	1821.52	2035.85	7361.01
1437.78	1925.69	2105.82	6059.68
1367.5	1998.01	1744.46	8306.63
1350.19	1805.29	2370.5	5654.34
1707.67	1906.12	2163.55	7704.8
1461.58	1904.1	1734.14	6648.15
1576.09	2043.54	2267.62	7996.85
1652.68	2099.72	2636.51	10422.65
1558.02	2211.21	1904.34	10301.1
1543.4	2509.36	2371.2	9929.35
1435.55	1809.79	1998.88	9372.1
1536.08	1791.3	2340.78	7306.32
1549.45	1797.17	2112.47	8580.35
1447.55	2121.29	1852.87	6718.69
1378.87	1998.86	1582.97	6660.36
1363.29	1793.54	1974.18	10593.56
1373.52	1721.23	1520.18	6513.94
1527.99	2203.73	1978.5	7687.2
1457.51	1620.74	1578.75	9387.7
1705.9	2052.33	2941.29	8117.7
1469.94	1903.53	2233.29	9519.14
1497.38	1526.28	1578.96	7507.21
1645.94	2178.36	2392.13	8272.44
1396.99	1906.16	2220.45	9947.95
1331.48	1789.96	1683.98	8006.5
1560.8	2197.88	2183.98	12410.4
1424.66	2072.01	2094.09	10224.65
1592.82	1987.07	2541.47	8018.8
1428.02	1905.61	1592.67	5618.49
1555.8	2136.72	2646.02	10021.09
1728.84	2011.43	2160.04	6770.39
1631.37	2165.27	2182.38	7635.85
1510.43	1859.88	1950.83	7826.65
1620.26	1887.79	2574.99	7720.16
1574.04	2162.36	2376.92	11892.46
1472.63	1861.53	1692.73	11698.66
1544.82	2051.85	2147.87	11425.66
1472.92	2146.35	2401.93	8605.04
1540.47	2001.53	2120.0	8117.68
1580.52	1934.22	1861.96	7239.14
1669.86	1891.47	2164.6	10552.89
1530.11	1889.97	1868.39	7275.67
1552.31	2007.67	2183.71	9678.69
1485.82	2035.86	1905.81	13112.54
1516.84	2076.62	2537.18	10974.48
1551.13	2038.73	2025.31	10513.77
1416.26	1979.69	2426.54	11068.96
1405.61	2701.44	1883.08	1818.83
1635.57	2079.4	2031.99	4957.82
1568.08	2229.86	2257.61	6982.51
1262.56	1733.06	1960.75	8208.19
1395.22	1793.24	1740.91	6330.67
1546.8	2096.58	2561.04	9457.36
1474.52	1793.07	1886.85	7673.87
1697.16	2173.79	2376.05	10286.24
1488.09	1996.33	1953.71	7090.87
1792.75	2116.21	2725.18	8818.04
1832.61	2288.81	2750.54	11522.36
1344.15	1872.78	1555.15	6868.29
1455.32	1944.98	1814.47	7542.49
1725.61	2235.73	2249.88	7183.1
1782.65	2016.28	2558.72	8101.01
1668.2	1929.07	2017.22	10201.75
1436.96	1935.43	1777.34	6358.24
1496.14	2006.5	2102.36	7776.14
1660.65	1804.99	2204.48	5302.31
1764.1	2080.79	2207.22	7565.82
1469.41	1883.41	1765.3	6580.81
1532.64	1803.15	1758.23	5212.36
1351.48	1915.14	1726.3	8613.53
1312.17	2452.34	1643.62	1462.23
1337.39	1714.43	1457.54	7021.29
1316.66	2007.18	1591.8	6811.06
1321.91	1846.69	1764.32	7267.07
1439.8	1782.94	1785.51	6451.02
1404.83	1759.45	2021.0	9199.5
1394.76	1799.19	1954.81	9437.21
1547.5	2094.47	2044.27	7770.42
1752.4	1948.03	1940.68	6795.98
1476.29	1584.29	2048.97	8848.94
1488.4	1413.38	2242.97	13387.54
1559.2	1826.74	2612.79	9826.18
1675.8	1700.53	2303.17	10889.49
1688.6	1642.68	2517.78	9244.95
1536.53	1661.12	2041.29	8912.34
1441.08	1607.97	1934.83	8959.0
1705.4	1598.69	1846.55	6999.07
1530.44	1715.93	2006.13	8052.73
1579.25	1629.52	2308.67	10055.37
1688.43	1677.85	2681.2	11860.85
1396.86	1557.75	2123.17	11036.63
1469.57	1791.62	1642.5	9097.24
1660.73	1611.48	2572.11	11957.86
1654.29	1907.12	2165.37	12633.14
1602.1	1716.48	2363.09	10914.88
1601.65	1662.44	2320.82	14280.19
1579.9	1561.54	2306.49	9927.61
1585.92	1572.08	1792.24	11631.55
1822.22	1976.16	2186.97	10497.65
1536.19	1497.0	2320.06	18937.27
2085.58	1771.45	2732.26	11901.6
1670.8	1735.75	3032.35	11593.63
1507.95	1965.01	1944.97	8792.6
1673.57	1926.73	2227.0	12896.34
1492.3	1831.34	2415.2	14425.46
1579.28	1841.39	2421.92	11174.38
1530.21	1952.95	2201.82	12339.87
1466.51	1676.38	2224.02	11717.15
1612.66	1894.69	2393.59	8362.5
1582.08	1809.41	2178.59	10285.58
1459.45	1703.58	2098.44	12504.54
1725.36	2179.64	2296.41	7315.45
1739.89	1625.11	2354.25	11814.0
1508.83	1620.19	2212.11	13000.22
1524.94	1548.36	2239.74	14452.25
1580.41	1589.91	2249.72	11645.93
1652.31	2042.73	2488.97	11166.78
1578.71	1814.88	2757.73	12254.81
1667.77	1772.43	2349.3	12911.17
1477.61	1891.95	2427.97	11340.73
1619.54	1724.12	2397.24	10617.55
1753.18	1799.07	1938.63	12702.71
1605.81	1712.35	2525.63	12233.44
1612.69	1765.97	2157.12	10560.36
1828.05	1741.22	2404.77	11656.52
1749.38	1758.55	2846.53	11196.83
1453.06	1722.7	2399.02	9746.15
1582.09	1818.93	2468.67	12025.32
1712.47	1618.81	2712.73	12460.99
1914.56	1763.66	3214.56	11930.4
1804.12	1762.82	2502.39	14856.19
1636.97	1708.26	2376.0	12792.25
1759.78	1750.23	2389.67	9618.4
1655.03	1763.37	2478.8	14569.61
1787.56	1889.98	2421.16	11558.75
1798.55	1728.24	2943.14	15188.14
1686.12	1785.7	2592.49	12411.92
1575.84	2036.04	2301.26	10777.96
1526.44	1683.4	2430.67	12300.6
1609.88	1719.01	2327.97	8676.31
1687.11	1843.39	2515.25	11170.42
1619.32	1828.29	2675.13	12628.73
1594.59	1999.92	2072.28	10663.45
1730.99	1637.16	2493.33	10478.33
1568.99	1810.37	2189.67	11569.95
1888.08	1895.27	2609.84	7729.11
1696.17	1762.19	2805.65	10712.52
1668.93	1859.05	2357.25	10691.78
1715.91	1673.58	2762.49	11616.05
1574.33	1624.34	2074.79	12598.63
1591.87	1638.35	2116.55	11237.85
1584.16	1844.2	2406.89	9991.0
1563.81	1831.82	2526.95	12787.64
1652.22	1647.43	2473.29	10957.7
1672.31	2002.43	2186.67	11834.74
1568.1	1672.45	2469.08	10367.56
1656.13	1896.0	2365.33	9579.56
1593.74	1594.75	2425.43	12971.98
2083.51	1816.54	2638.34	10443.18
2094.69	2031.91	2473.94	9081.79
1411.15	1532.97	2121.98	11025.73
1701.06	1807.77	1843.32	10226.31
1467.68	1544.36	2293.62	8650.88
1559.27	1603.49	2226.22	9649.59
2144.42	1851.22	2202.14	10356.97
1554.28	1711.34	2147.8	8977.99
1442.94	1761.38	1872.18	9133.57
1559.65	1528.44	2211.27	10636.96
1762.73	1761.43	2080.45	10545.9
1605.85	1423.28	2153.09	14347.18
1747.72	1947.72	2387.92	8524.59
1716.02	1762.35	2204.62	6141.13
1379.3	1513.22	1764.22	6580.21
1324.7	1447.23	1692.6	6503.19
1412.54	1583.38	1611.77	5859.37
1338.19	1596.09	1802.79	7491.51
1390.93	1491.14	1634.82	6117.59
1250.17	1582.02	1811.43	6337.75
1177.93	1427.96	1274.59	5211.6
1274.19	1551.18	1528.63	6085.5
1734.96	1598.87	2284.8	9761.59
1419.0	1590.96	1866.53	5602.9
1391.36	1664.22	1677.51	5848.44
1367.52	1603.97	1698.39	4591.45
1463.4	1501.03	1616.88	8189.36
1348.52	1518.39	1668.54	4698.33
1351.28	1441.33	1423.9	8243.86
1607.25	1611.25	1942.46	4628.21
1298.73	1419.44	1657.51	5975.44
1320.6	1602.18	1416.78	4838.59
1409.89	1537.7	1935.7	6693.69
1768.73	1594.25	2578.96	6937.86
1597.29	2417.21	2161.81	1305.29
1478.31	1495.51	1721.41	6140.97
1508.67	1572.06	1682.62	5029.83
1431.01	1497.89	1885.71	7442.06
1386.12	1416.67	1725.53	6971.69
1348.92	1830.55	2182.35	5908.36
1422.09	1792.39	1797.42	6488.95
1347.62	1535.02	1764.65	7269.0
1449.95	1653.03	1843.78	4019.23
1373.46	1462.45	1450.72	5464.94
1386.95	1477.79	1755.49	8125.12
1414.47	1772.0	1962.07	4633.35
1674.04	1697.68	2291.86	6168.52
1399.13	1699.11	1877.82	9665.7
1499.97	1678.12	1935.14	5151.95
1502.96	1731.3	1928.19	5878.54
1407.0	1650.64	1866.2	6311.26
1394.97	1649.17	1830.29	6875.44
1479.82	1622.63	1867.96	5510.97
1428.21	1453.23	1685.94	7184.79
1338.55	1475.68	1598.7	5648.04
1224.84	1577.8	1825.63	5575.12
1608.49	1792.69	1915.88	5191.54
1473.19	1496.44	2179.49	7816.62
1611.38	1706.58	2550.97	7857.96
1577.57	1789.07	1664.64	5488.72
1365.54	1739.18	1652.48	5965.49
1335.3	1627.94	1812.15	7228.35
1453.7	1464.09	1977.4	7331.56
1400.96	1611.58	1872.3	8063.01
1396.92	1643.35	1950.31	7123.34
1354.69	1645.51	1730.17	5433.82
1437.97	1503.34	1672.72	5286.2
1421.75	1651.98	1552.71	4401.08
1433.24	1571.78	1825.98	7577.34
1467.81	1561.72	2228.88	9290.68
1532.55	1592.56	1848.11	5795.05
1498.48	1518.38	1745.27	6853.26
1461.62	1608.13	1894.34	5583.35
1369.16	1565.47	1754.91	7139.58
1520.13	1479.33	1988.31	7281.73
1459.52	1543.16	2173.66	9567.74
1347.68	1404.55	1812.0	7252.54
1522.7	1409.35	1914.84	5894.27
1373.02	1484.99	1704.56	6523.83
1363.68	1562.16	1690.15	4977.86
1734.89	1612.81	1941.22	7314.8
1582.72	1548.49	2037.63	6927.98
1636.17	1558.41	1721.24	4937.1
1447.96	1503.2	1760.46	6387.29
1450.17	1476.99	1757.86	5784.38
1354.16	1612.61	1851.35	5872.58
1428.69	1640.57	1706.85	6321.98
1499.59	1470.34	1501.82	4113.86
1508.38	1753.19	1866.36	5687.29
1494.22	1684.97	1984.65	4215.84
1429.67	1569.07	1924.26	6993.88
1539.05	1431.83	1777.38	6697.26
1660.29	1558.28	2657.67	7163.98
1638.93	1659.99	2278.65	7241.14
1467.45	1532.09	1495.94	4991.21
1536.21	1628.26	1438.31	4661.86
1368.02	1583.62	1774.21	5926.76
1405.82	1508.77	1918.69	6837.71
1492.31	1497.64	1568.47	5082.0
1377.02	1401.25	1545.82	6304.5
1505.56	1654.72	1924.39	5372.03
1521.05	1581.63	1768.72	7282.1
1610.13	1513.08	1600.27	6655.92
1568.2	1527.99	1851.6	6371.87
1953.68	1689.55	2567.23	6022.17
1410.81	1927.52	2294.4	12343.43
1296.07	1752.27	2026.75	7023.83
1385.03	1786.81	1898.42	7458.17
1366.18	2932.49	1528.54	1322.48
1305.23	1639.68	1749.96	7094.26
1387.09	1867.12	1628.39	6262.56
1276.76	1782.88	1809.11	7561.74
1314.9	1884.47	2001.25	7816.42
1445.83	1824.81	1767.37	5422.35
879.19	1630.26	1321.7	5882.0
1364.54	1650.13	1817.94	5431.74
1353.24	2017.65	2087.75	8538.03
1267.89	1891.12	1622.24	6033.47
1376.81	1720.2	1637.69	7289.19
1227.56	2046.76	1962.41	5853.91
1204.99	1561.87	1793.71	5666.4
1344.01	1727.89	1588.84	5210.26
1213.25	1539.09	1476.32	5699.08
1398.45	1795.47	1739.9	5598.99
1100.87	1620.27	1280.87	4847.21
1157.39	1539.04	1639.77	4852.11
1338.75	1635.99	1730.02	6721.71
1474.72	2000.09	1791.37	8712.95
1555.96	1539.3	2087.23	7125.12
1331.33	1743.17	1975.51	7190.93
1414.13	1802.08	2029.74	7644.21
1158.52	1607.74	1599.33	6277.27
1346.97	1838.98	1261.91	7085.69
1252.86	1754.26	1657.47	6468.36
1223.0	1661.26	1486.49	6066.87
1051.37	1796.39	1429.12	5511.75
1151.53	1734.58	1557.05	7923.6
1171.98	1582.76	1368.25	7058.51
1366.93	1973.48	2096.31	6454.49
1395.58	1827.6	1839.85	7780.59
1568.22	1749.92	2357.08	6576.94
1204.02	1630.06	1442.88	8504.43
1515.31	1937.06	1781.3	6592.56
1498.92	1937.08	1837.22	9020.25
1322.64	1803.21	1649.98	6934.36
1186.14	1589.45	1692.57	5333.31
1340.1	2023.92	1699.99	7032.85
1409.16	1822.89	1974.34	5703.33
1266.78	1804.69	1555.63	5458.42
1073.15	1676.39	1400.37	5966.56
1703.18	1848.29	1969.97	6547.25
1599.48	1908.0	2078.32	7794.55
1546.79	1991.88	2238.51	6507.77
1290.1	1888.15	1919.91	7772.09
1366.25	2004.01	1858.37	7361.13
1308.7	1827.13	1774.44	9750.59
1143.98	1990.05	1314.98	5922.0
1241.9	1739.76	1526.12	7762.62
1281.46	1821.16	1843.77	6620.89
1248.85	1714.41	1657.41	6442.62
1324.34	1455.96	1373.15	3408.51
1303.99	1974.93	936.47	7486.15
1305.29	1801.98	1612.46	6539.04
1474.05	1862.74	2080.43	9779.98
1222.91	1906.98	1582.9	7185.38
1227.17	1820.19	1932.57	7530.83
1168.36	1992.66	1584.68	5273.89
1259.9	1899.76	1781.99	5645.52
1353.37	1797.53	1532.96	6325.02
1281.77	1649.59	1825.32	6132.33
1331.89	1822.17	1613.69	7487.65
1163.82	1686.16	1685.15	5753.65
1321.35	1936.79	1845.29	6998.99
1382.7	1610.99	1642.08	5497.21
1295.06	1521.04	1623.33	8075.46
1437.88	1721.29	2149.86	8176.97
978.08	1707.84	1619.48	5997.26
1032.96	1786.34	1400.93	7135.78
1000.12	1754.19	1878.23	7404.11
1057.53	1655.52	1519.84	5289.15
1243.11	1729.84	1613.74	5710.24
1322.81	1836.31	1839.2	8605.38
1251.67	1615.53	1498.99	5491.98
1276.69	1751.66	1945.98	7015.59
1465.79	1781.57	1213.65	6893.73
